month,airline_code,airline_name,announcement_date,announcement_time,announcement_id,announcement_title,source_pdf_url,source_quality,retrieved_at
2020-05,603885,Juneyao Airlines,2020-06-16,2020-06-16T00:00:00+08:00,1207926135,2020年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-06-16/1207926135.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-06,600029,China Southern,2020-07-18,2020-07-18T00:00:00+08:00,1208044620,2020年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-07-18/1208044620.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-06,600115,China Eastern,2020-07-18,2020-07-18T00:00:00+08:00,1208044925,2020年6月运营数据及相关提示的公告,http://static.cninfo.com.cn/finalpage/2020-07-18/1208044925.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-06,600221,Hainan Airlines Holdings,2020-07-18,2020-07-18T00:00:00+08:00,1208044989,2020年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-07-18/1208044989.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-06,601021,Spring Airlines,2020-07-16,2020-07-16T00:00:00+08:00,1208035133,2020年6月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-07-16/1208035133.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-06,601111,Air China,2020-07-18,2020-07-18T00:00:00+08:00,1208044135,2020年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-07-18/1208044135.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-06,603885,Juneyao Airlines,2020-07-15,2020-07-15T00:00:00+08:00,1208030885,2020年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-07-15/1208030885.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-07,600029,China Southern,2020-08-14,2020-08-14T00:00:00+08:00,1208169058,2020年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-08-14/1208169058.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-07,600115,China Eastern,2020-08-15,2020-08-15T00:00:00+08:00,1208177166,2020年7月运营数据公告,http://static.cninfo.com.cn/finalpage/2020-08-15/1208177166.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-07,600221,Hainan Airlines Holdings,2020-08-18,2020-08-18T00:00:00+08:00,1208187019,2020年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-08-18/1208187019.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-07,601021,Spring Airlines,2020-08-15,2020-08-15T00:00:00+08:00,1208176730,2020年7月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-08-15/1208176730.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-07,601111,Air China,2020-08-15,2020-08-15T00:00:00+08:00,1208177455,2020年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-08-15/1208177455.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-07,603885,Juneyao Airlines,2020-08-15,2020-08-15T00:00:00+08:00,1208176781,2020年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-08-15/1208176781.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-08,600029,China Southern,2020-09-15,2020-09-15T00:00:00+08:00,1208435399,2020年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-09-15/1208435399.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-08,600115,China Eastern,2020-09-16,2020-09-16T00:00:00+08:00,1208444020,2020年8月运营数据公告,http://static.cninfo.com.cn/finalpage/2020-09-16/1208444020.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-08,600221,Hainan Airlines Holdings,2020-09-17,2020-09-17T00:00:00+08:00,1208449202,2020年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-09-17/1208449202.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-08,601021,Spring Airlines,2020-09-16,2020-09-16T00:00:00+08:00,1208443738,2020年8月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-09-16/1208443738.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-08,601111,Air China,2020-09-16,2020-09-16T00:00:00+08:00,1208443989,2020年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-09-16/1208443989.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-08,603885,Juneyao Airlines,2020-09-15,2020-09-15T00:00:00+08:00,1208435354,2020年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-09-15/1208435354.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-09,600029,China Southern,2020-10-14,2020-10-14T00:00:00+08:00,1208551381,2020年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-10-14/1208551381.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-09,600115,China Eastern,2020-10-17,2020-10-17T00:00:00+08:00,1208577465,2020年9月运营数据及相关提示的公告,http://static.cninfo.com.cn/finalpage/2020-10-17/1208577465.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-09,600221,Hainan Airlines Holdings,2020-10-17,2020-10-17T00:00:00+08:00,1208577494,2020年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-10-17/1208577494.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-09,601021,Spring Airlines,2020-10-16,2020-10-16T00:00:00+08:00,1208569283,2020年9月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-10-16/1208569283.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-09,601111,Air China,2020-10-16,2020-10-16T00:00:00+08:00,1208569346,中国国际航空股份有限公司2020年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-10-16/1208569346.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-09,603885,Juneyao Airlines,2020-10-15,2020-10-15T00:00:00+08:00,1208561560,2020年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-10-15/1208561560.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-10,600029,China Southern,2020-11-14,2020-11-14T00:00:00+08:00,1208744348,2020年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-11-14/1208744348.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-10,600115,China Eastern,2020-11-17,2020-11-17T00:00:00+08:00,1208750050,2020年10月运营数据公告,http://static.cninfo.com.cn/finalpage/2020-11-17/1208750050.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-10,600221,Hainan Airlines Holdings,2020-11-17,2020-11-17T00:00:00+08:00,1208749859,2020年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-11-17/1208749859.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-10,601021,Spring Airlines,2020-11-14,2020-11-14T00:00:00+08:00,1208743380,2020年10月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-11-14/1208743380.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-10,601111,Air China,2020-11-17,2020-11-17T00:00:00+08:00,1208750229,中国国际航空股份有限公司2020年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-11-17/1208750229.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-10,603885,Juneyao Airlines,2020-11-17,2020-11-17T00:00:00+08:00,1208749786,上海吉祥航空股份有限公司2020年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-11-17/1208749786.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-11,600029,China Southern,2020-12-16,2020-12-16T00:00:00+08:00,1208911022,2020年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-12-16/1208911022.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-11,600115,China Eastern,2020-12-16,2020-12-16T00:00:00+08:00,1208910824,2020年11月运营数据公告,http://static.cninfo.com.cn/finalpage/2020-12-16/1208910824.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-11,600221,Hainan Airlines Holdings,2020-12-17,2020-12-17T00:00:00+08:00,1208918838,2020年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-12-17/1208918838.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-11,601021,Spring Airlines,2020-12-16,2020-12-16T00:00:00+08:00,1208909703,2020年11月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-12-16/1208909703.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-11,601111,Air China,2020-12-16,2020-12-16T00:00:00+08:00,1208910644,中国国际航空股份有限公司2020年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-12-16/1208910644.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-11,603885,Juneyao Airlines,2020-12-15,2020-12-15T00:00:00+08:00,1208899573,上海吉祥航空股份有限公司2020年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2020-12-15/1208899573.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-12,600029,China Southern,2021-01-16,2021-01-16T00:00:00+08:00,1209113668,2020年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-01-16/1209113668.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-12,600115,China Eastern,2021-01-16,2021-01-16T00:00:00+08:00,1209114371,2020年12月运营数据公告,http://static.cninfo.com.cn/finalpage/2021-01-16/1209114371.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-12,600221,Hainan Airlines Holdings,2021-01-19,2021-01-19T00:00:00+08:00,1209134420,2020年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-01-19/1209134420.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-12,601021,Spring Airlines,2021-01-16,2021-01-16T00:00:00+08:00,1209114648,2020年12月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-01-16/1209114648.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-12,601111,Air China,2021-01-16,2021-01-16T00:00:00+08:00,1209113690,中国国际航空股份有限公司2020年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-01-16/1209113690.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2020-12,603885,Juneyao Airlines,2021-01-15,2021-01-15T00:00:00+08:00,1209105257,上海吉祥航空股份有限公司2020年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-01-15/1209105257.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-01,600029,China Southern,2021-02-19,2021-02-19T00:00:00+08:00,1209279911,南方航空2021年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-02-19/1209279911.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-01,600115,China Eastern,2021-02-19,2021-02-19T00:00:00+08:00,1209279862,东方航空2021年1月运营数据公告,http://static.cninfo.com.cn/finalpage/2021-02-19/1209279862.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-01,600221,Hainan Airlines Holdings,2021-02-20,2021-02-20T00:00:00+08:00,1209285365,*ST海航：2021年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-02-20/1209285365.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-01,601021,Spring Airlines,2021-02-10,2021-02-10T00:00:00+08:00,1209263695,春秋航空2021年1月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-02-10/1209263695.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-01,601111,Air China,2021-02-20,2021-02-20T00:00:00+08:00,1209285008,中国国际航空股份有限公司2021年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-02-20/1209285008.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-01,603885,Juneyao Airlines,2021-02-19,2021-02-19T00:00:00+08:00,1209279791,上海吉祥航空股份有限公司2021年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-02-19/1209279791.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-02,600029,China Southern,2021-03-16,2021-03-16T00:00:00+08:00,1209383823,南方航空2021年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-03-16/1209383823.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-02,600115,China Eastern,2021-03-16,2021-03-16T00:00:00+08:00,1209385097,东方航空2021年2月运营数据公告,http://static.cninfo.com.cn/finalpage/2021-03-16/1209385097.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-02,600221,Hainan Airlines Holdings,2021-03-17,2021-03-17T00:00:00+08:00,1209393267,*ST海航：2021年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-03-17/1209393267.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-02,601021,Spring Airlines,2021-03-16,2021-03-16T00:00:00+08:00,1209383641,春秋航空2021年2月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-03-16/1209383641.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-02,601111,Air China,2021-03-16,2021-03-16T00:00:00+08:00,1209384313,中国国际航空股份有限公司2021年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-03-16/1209384313.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-02,603885,Juneyao Airlines,2021-03-16,2021-03-16T00:00:00+08:00,1209383844,上海吉祥航空股份有限公司2021年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-03-16/1209383844.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-03,600029,China Southern,2021-04-16,2021-04-16T00:00:00+08:00,1209697679,南方航空2021年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-04-16/1209697679.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-03,600115,China Eastern,2021-04-20,2021-04-20T00:00:00+08:00,1209726589,东方航空2021年3月运营数据公告（修订版）,http://static.cninfo.com.cn/finalpage/2021-04-20/1209726589.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-03,600221,Hainan Airlines Holdings,2021-04-17,2021-04-17T00:00:00+08:00,1209712584,*ST海航：2021年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-04-17/1209712584.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-03,601021,Spring Airlines,2021-04-16,2021-04-16T00:00:00+08:00,1209697136,春秋航空2021年3月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-04-16/1209697136.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-03,601111,Air China,2021-04-16,2021-04-16T00:00:00+08:00,1209697813,中国国际航空股份有限公司2021年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-04-16/1209697813.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-03,603885,Juneyao Airlines,2021-04-15,2021-04-15T00:00:00+08:00,1209688631,上海吉祥航空股份有限公司2021年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-04-15/1209688631.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-04,600029,China Southern,2021-05-15,2021-05-15T00:00:00+08:00,1209980855,南方航空2021年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-05-15/1209980855.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-04,600115,China Eastern,2021-05-15,2021-05-15T00:00:00+08:00,1209981013,东方航空2021年4月运营数据公告,http://static.cninfo.com.cn/finalpage/2021-05-15/1209981013.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-04,600221,Hainan Airlines Holdings,2021-05-18,2021-05-18T00:00:00+08:00,1209994864,*ST海航：2021年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-05-18/1209994864.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-04,601021,Spring Airlines,2021-05-15,2021-05-15T00:00:00+08:00,1209980782,春秋航空2021年4月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-05-15/1209980782.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-04,601111,Air China,2021-05-15,2021-05-15T00:00:00+08:00,1209981167,中国国际航空股份有限公司2021年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-05-15/1209981167.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-04,603885,Juneyao Airlines,2021-05-15,2021-05-15T00:00:00+08:00,1209981000,上海吉祥航空股份有限公司2021年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-05-15/1209981000.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-05,600029,China Southern,2021-06-17,2021-06-17T00:00:00+08:00,1210252314,南方航空2021年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-06-17/1210252314.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-05,600115,China Eastern,2021-06-16,2021-06-16T00:00:00+08:00,1210237888,中国东航2021年5月运营数据公告,http://static.cninfo.com.cn/finalpage/2021-06-16/1210237888.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-05,600221,Hainan Airlines Holdings,2021-06-17,2021-06-17T00:00:00+08:00,1210252840,*ST海航：2021年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-06-17/1210252840.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-05,601021,Spring Airlines,2021-06-16,2021-06-16T00:00:00+08:00,1210237710,春秋航空2021年5月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-06-16/1210237710.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-05,601111,Air China,2021-06-16,2021-06-16T00:00:00+08:00,1210237894,中国国际航空股份有限公司2021年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-06-16/1210237894.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
